time_date_string,user_id,source_app,language,is_user_default_profile,is_user_geo_enabled,country,possibly_sensitive,user_profile_background_color,user.profile_text_color,user_profile_link_color,is_truncated,display_text_range,user.statuses_count,user_friends_count,user_followers_count,user_lists_count,number_of_user_mentions_in_tweet,number_of_medias_in_tweet,number_of_urls_in_tweet
2019-01-20T09:17:16.631Z,73031859,Twitter for Android,en,FALSE,TRUE,India,,352726,3E4415,D02B55,FALSE,10,6065,4786,1060,15,3,0,0
2019-01-20T16:12:28.505Z,1.06598E+18,Twitter for Android,hi,TRUE,TRUE,India,,F5F8FA,333333,1DA1F2,FALSE,42,164,11,32,0,3,0,0
2019-01-20T04:20:26.942Z,1.06603E+18,Twitter for Android,en,TRUE,TRUE,India,,F5F8FA,333333,1DA1F2,FALSE,13,58,112,12,0,1,0,0
2019-01-20T06:05:02.630Z,62593210,Twitter for iPhone,en,FALSE,TRUE,India,,1A1B1F,50505,1B41DB,TRUE,,4226,389,181,9,0,0,1
2019-01-20T11:19:13.008Z,1.08435E+18,Twitter for iPhone,en,TRUE,TRUE,India,,F5F8FA,333333,1DA1F2,TRUE,140,53,34,3,0,2,0,1
2019-01-20T04:58:17.631Z,181512961,Instagram,en,FALSE,TRUE,India,FALSE,0C0D12,F06F0C,1B95E0,TRUE,,550,335,192,6,1,0,1
2019-01-20T01:57:23.982Z,3472137919,Twitter for Android,hi,TRUE,TRUE,India,,C0DEED,333333,1DA1F2,FALSE,16,4788,626,381,0,1,0,0
2019-01-20T17:15:35.709Z,7.37291E+17,Twitter for Android,hi,TRUE,TRUE,India,,F5F8FA,333333,1DA1F2,FALSE,59,8929,361,1052,0,2,0,0
2019-01-20T09:59:20.981Z,235609790,Twitter for Android,ml,FALSE,TRUE,India,,DADDC0,6C961C,877F63,FALSE,11,58665,702,2240,35,1,0,0
2019-01-20T05:05:28.297Z,8.94316E+17,Twitter for Android,tl,TRUE,TRUE,India,,F5F8FA,333333,1DA1F2,FALSE,17,126,42,5,0,1,0,0
2019-01-20T15:50:05.618Z,1657164086,Twitter for iPhone,en,FALSE,TRUE,India,FALSE,0,0,7FDBB6,FALSE,53,143,63,19,0,0,1,0
2019-01-20T00:19:30.803Z,9.41162E+17,Twitter for Android,und,TRUE,TRUE,India,FALSE,F5F8FA,333333,1DA1F2,FALSE,0,3749,1187,263,0,0,1,0
2019-01-20T15:23:34.852Z,3166134020,Twitter for Android,en,TRUE,TRUE,India,,C0DEED,333333,1DA1F2,FALSE,10,1918,651,515,5,1,0,0
2019-01-20T07:39:17.433Z,30616006,Twitter for Android,hi,FALSE,TRUE,India,,EBEBEB,333333,990000,FALSE,,236371,521,1180,131,0,0,0
2019-01-20T09:17:16.631Z,73031859,Twitter for Android,en,FALSE,TRUE,India,,352726,3E4415,D02B55,FALSE,85,6065,4786,1060,15,3,0,0
2019-01-20T20:27:20.494Z,107712258,Twitter for iPhone,hi,TRUE,TRUE,India,,C0DEED,333333,1DA1F2,FALSE,,19079,476,240,2,0,0,0
2019-01-20T17:15:35.709Z,7.37291E+17,Twitter for Android,hi,TRUE,TRUE,India,,F5F8FA,333333,1DA1F2,FALSE,32,8929,361,1052,0,2,0,0
2019-01-20T03:02:42.947Z,1.05929E+18,Twitter for Android,und,TRUE,TRUE,India,,F5F8FA,333333,1DA1F2,FALSE,,816,88,9,0,8,0,0
2019-01-20T04:45:19.193Z,9.45469E+17,Twitter for iPhone,hi,TRUE,TRUE,India,,F5F8FA,333333,1DA1F2,TRUE,11,6505,91,81,0,1,0,1
2019-01-20T03:46:37.789Z,2778345997,Twitter for Android,en,TRUE,TRUE,India,FALSE,C0DEED,333333,1DA1F2,TRUE,140,6520,212,314,1,4,0,1
2019-01-20T17:50:07.834Z,8.43643E+17,Twitter for Android,hi,TRUE,TRUE,India,,F5F8FA,333333,1DA1F2,FALSE,,42,131,7,0,2,0,0
2019-01-20T14:20:53.701Z,9.25321E+17,Twitter for Android,hi,TRUE,TRUE,India,,F5F8FA,333333,1DA1F2,TRUE,17,21175,8171,10851,1,1,0,1
2019-01-20T16:12:05.812Z,8.86088E+17,Twitter for Android,hi,TRUE,TRUE,India,,F5F8FA,333333,1DA1F2,TRUE,140,215,207,143,0,2,0,1
2019-01-20T13:59:17.418Z,9.65152E+17,Twitter for Android,hi,FALSE,TRUE,India,,0,0,1B95E0,FALSE,45,9959,43,35,0,3,0,0
2019-01-20T05:45:03.992Z,141572878,Twitter for Android,in,TRUE,TRUE,India,,C0DEED,333333,1DA1F2,FALSE,,301,500,28,1,0,0,0
2019-01-20T05:35:24.997Z,3017331200,Twitter for Android,und,TRUE,TRUE,India,FALSE,C0DEED,333333,1DA1F2,FALSE,0,9375,880,116,0,0,1,0
